crop,predicted_yield,Modal_x0020_Price,expected_revenue
type_Ginger,58.27816940695007,8000.0,466225.3552556006
type_Ginger,58.27816940695007,8000.0,466225.3552556006
type_Ginger,58.27816940695007,8000.0,466225.3552556006
type_Ginger,58.27816940695007,8800.0,512847.8907811606
type_Ginger,58.27816940695007,7500.0,437086.2705521255
type_Ginger,58.27816940695007,7750.0,451655.812903863
type_Ginger,58.27816940695007,7500.0,437086.2705521255
type_Ginger,58.27816940695007,9000.0,524503.5246625507
type_Ginger,58.27816940695007,8750.0,509933.9823108131
type_Ginger,58.27816940695007,5000.0,291390.84703475033
type_Ginger,58.27816940695007,7750.0,451655.812903863
type_Ginger,58.27816940695007,8000.0,466225.3552556006
type_Ginger,58.27816940695007,7500.0,437086.2705521255
type_Ginger,58.27816940695007,3250.0,189404.05057258773
type_Ginger,58.27816940695007,6600.0,384635.91808587045
type_Ginger,58.27816940695007,7750.0,451655.812903863
type_Ginger,58.27816940695007,4650.0,270993.48774231784
type_Ginger,58.27816940695007,4000.0,233112.6776278003
type_Ginger,58.27816940695007,3360.0,195814.64920735222
type_Ginger,58.27816940695007,5500.0,320529.9317382254
type_Ginger,58.27816940695007,9000.0,524503.5246625507
type_Ginger,58.27816940695007,6000.0,349669.0164417004
type_Ginger,58.27816940695007,4900.0,285563.03009405534
type_Ginger,58.27816940695007,5900.0,343841.1995010054
type_Ginger,58.27816940695007,5000.0,291390.84703475033
type_Ginger,58.27816940695007,6750.0,393377.64349691296
type_Ginger,58.27816940695007,6500.0,378808.10114517546
type_Ginger,58.27816940695007,6750.0,393377.64349691296
type_Ginger,58.27816940695007,8500.0,495364.4399590756
type_Ginger,58.27816940695007,4250.0,247682.2199795378
type_Ginger,58.27816940695007,9500.0,553642.6093660257
type_Ginger,58.27816940695007,9200.0,536159.1585439406
type_Ginger,58.27816940695007,7200.0,419602.8197300405
type_Ginger,58.27816940695007,9000.0,524503.5246625507
type_Ginger,58.27816940695007,7700.0,448741.90443351556
type_Ginger,58.27816940695007,7500.0,437086.2705521255
type_Ginger,58.27816940695007,8000.0,466225.3552556006
type_Ginger,58.27816940695007,7200.0,419602.8197300405
type_Ginger,58.27816940695007,7500.0,437086.2705521255
type_Ginger,58.27816940695007,7750.0,451655.812903863
type_Ginger,58.27816940695007,11000.0,641059.8634764508
type_Ginger,58.27816940695007,6000.0,349669.0164417004
type_Ginger,58.27816940695007,6500.0,378808.10114517546
type_Ginger,58.27816940695007,6500.0,378808.10114517546
type_Ginger,58.27816940695007,6000.0,349669.0164417004
type_Ginger,58.27816940695007,7750.0,451655.812903863
type_Ginger,58.27816940695007,3500.0,203973.59292432523
type_Ginger,58.27816940695007,8000.0,466225.3552556006
type_Ginger,58.27816940695007,5530.0,322278.2768204339
type_Ginger,58.27816940695007,6300.0,367152.4672637854
type_Ginger,58.27816940695007,8500.0,495364.4399590756
type_Ginger,58.27816940695007,4550.0,265165.6708016228
type_Cotton,29.91913713979999,7900.0,236361.18340441992
type_Cotton,29.91913713979999,7400.0,221401.61483451992
type_Cotton,29.91913713979999,7750.0,231873.31283344992
type_Cotton,29.91913713979999,7500.0,224393.52854849992
type_Cotton,29.91913713979999,7500.0,224393.52854849992
type_Cotton,29.91913713979999,7250.0,216913.74426354992
type_Cotton,29.91913713979999,7110.0,212725.06506397793
type_Cotton,29.91913713979999,7380.0,220803.2320917239
type_Cotton,29.91913713979999,7400.0,221401.61483451992
type_Cotton,29.91913713979999,7115.0,212874.66074967693
type_Cotton,29.91913713979999,7750.0,231873.31283344992
type_Cotton,29.91913713979999,7350.0,219905.65797752992
type_Cotton,29.91913713979999,7800.0,233369.26969043992
type_Cotton,29.91913713979999,7850.0,234865.22654742992
type_Cotton,29.91913713979999,6788.0,203091.10290496232
type_Cotton,29.91913713979999,7469.0,223466.03529716612
type_Cotton,29.91913713979999,7850.0,234865.22654742992
type_Cotton,29.91913713979999,7925.0,237109.16183291492
type_Cotton,29.91913713979999,6800.0,203450.13255063992
type_Cotton,29.91913713979999,7800.0,233369.26969043992
type_Cotton,29.91913713979999,6832.0,204407.54493911352
type_Cotton,29.91913713979999,6832.0,204407.54493911352
type_Cotton,29.91913713979999,7850.0,234865.22654742992
type_Cotton,29.91913713979999,7900.0,236361.18340441992
type_Cotton,29.91913713979999,7250.0,216913.74426354992
type_Cotton,29.91913713979999,7127.0,213233.69039535453
type_Cotton,29.91913713979999,7025.0,210181.93840709492
type_Cotton,29.91913713979999,7050.0,210929.91683558992
type_Cotton,29.91913713979999,7810.0,233668.4610618379
type_Cotton,29.91913713979999,7600.0,227385.44226247992
type_Cotton,29.91913713979999,7850.0,234865.22654742992
type_Cotton,29.91913713979999,7650.0,228881.39911946992
type_Cotton,29.91913713979999,7825.0,234117.24811893492
type_Cotton,29.91913713979999,7540.0,225590.29403409193
type_Cotton,29.91913713979999,7600.0,227385.44226247992
type_Cotton,29.91913713979999,7700.0,230377.35597645992
type_Cotton,29.91913713979999,7350.0,219905.65797752992
type_Cotton,29.91913713979999,7125.0,213173.85212107492
type_Cotton,34.63137581154997,7900.0,273587.8689112448
type_Cotton,34.63137581154997,7400.0,256272.18100546979
type_Cotton,34.63137581154997,7750.0,268393.16253951227
type_Cotton,34.63137581154997,7500.0,259735.31858662478
type_Cotton,34.63137581154997,7500.0,259735.31858662478
type_Cotton,34.63137581154997,7250.0,251077.4746337373
type_Cotton,34.63137581154997,7110.0,246229.08202012032
type_Cotton,34.63137581154997,7380.0,255579.5534892388
type_Cotton,34.63137581154997,7400.0,256272.18100546979
type_Cotton,34.63137581154997,7115.0,246402.23889917805
type_Cotton,34.63137581154997,7750.0,268393.16253951227
type_Cotton,34.63137581154997,7350.0,254540.6122148923
type_Cotton,34.63137581154997,7800.0,270124.7313300898
type_Cotton,34.63137581154997,7850.0,271856.30012066726
type_Cotton,34.63137581154997,6788.0,235077.7790088012
type_Cotton,34.63137581154997,7469.0,258661.74593646673
type_Cotton,34.63137581154997,7850.0,271856.30012066726
type_Cotton,34.63137581154997,7925.0,274453.6533065335
type_Cotton,34.63137581154997,6800.0,235493.3555185398
type_Cotton,34.63137581154997,7800.0,270124.7313300898
type_Cotton,34.63137581154997,6832.0,236601.55954450942
type_Cotton,34.63137581154997,6832.0,236601.55954450942
type_Cotton,34.63137581154997,7850.0,271856.30012066726
type_Cotton,34.63137581154997,7900.0,273587.8689112448
type_Cotton,34.63137581154997,7250.0,251077.4746337373
type_Cotton,34.63137581154997,7127.0,246817.81540891665
type_Cotton,34.63137581154997,7025.0,243285.41507613857
type_Cotton,34.63137581154997,7050.0,244151.1994714273
type_Cotton,34.63137581154997,7810.0,270471.0450882053
type_Cotton,34.63137581154997,7600.0,263198.4561677798
type_Cotton,34.63137581154997,7850.0,271856.30012066726
type_Cotton,34.63137581154997,7650.0,264930.0249583573
type_Cotton,34.63137581154997,7825.0,270990.51572537853
type_Cotton,34.63137581154997,7540.0,261120.5736190868
type_Cotton,34.63137581154997,7600.0,263198.4561677798
type_Cotton,34.63137581154997,7700.0,266661.5937489348
type_Cotton,34.63137581154997,7350.0,254540.6122148923
type_Cotton,34.63137581154997,7125.0,246748.55265729356
type_Rubber,31.188743688399963,17500.0,545803.0145469994
type_Rubber,31.188743688399963,17500.0,545803.0145469994
type_Coffee,40.665123672300005,21100.0,858034.1094855301
type_Coffee,40.665123672300005,21100.0,858034.1094855301
type_Ginger,60.09606612134989,5500.0,330528.3636674244
type_Ginger,60.09606612134989,7600.0,456730.10252225917
type_Ginger,60.09606612134989,4300.0,258413.08432180455
type_Ginger,60.09606612134989,4500.0,270432.2975460745
type_Ginger,60.09606612134989,4000.0,240384.26448539956
type_Ginger,60.09606612134989,7000.0,420672.46284944925
type_Ginger,60.09606612134989,6500.0,390624.4297887743
type_Ginger,60.09606612134989,6500.0,390624.4297887743
type_Ginger,60.09606612134989,9000.0,540864.595092149
type_Ginger,60.09606612134989,6500.0,390624.4297887743
type_Ginger,60.09606612134989,6750.0,405648.4463191118
type_Ginger,60.09606612134989,6100.0,366586.00334023434
type_Ginger,60.09606612134989,5625.0,338040.3719325931
type_Ginger,60.09606612134989,7800.0,468749.31574652914
type_Ginger,60.09606612134989,8000.0,480768.5289707991
type_Ginger,60.09606612134989,8750.0,525840.5785618116
type_Ginger,60.09606612134989,9300.0,558893.414928554
type_Ginger,60.09606612134989,8500.0,510816.5620314741
type_Ginger,60.09606612134989,7500.0,450720.4959101242
type_Ginger,60.09606612134989,8500.0,510816.5620314741
type_Ginger,60.09606612134989,7250.0,435696.4793797867
type_Ginger,60.09606612134989,8250.0,495792.5455011366
type_Ginger,60.09606612134989,9500.0,570912.628152824
type_Ginger,60.09606612134989,7750.0,465744.51244046167
type_Ginger,60.09606612134989,8700.0,522835.77525574405
type_Ginger,60.09606612134989,6800.0,408653.2496251793
type_Ginger,60.09606612134989,8250.0,495792.5455011366
type_Ginger,60.09606612134989,8500.0,510816.5620314741
type_Ginger,60.09606612134989,9000.0,540864.595092149
type_Ginger,60.09606612134989,8000.0,480768.5289707991
type_Ginger,60.09606612134989,7750.0,465744.51244046167
type_Ginger,60.09606612134989,7250.0,435696.4793797867
type_Ginger,60.09606612134989,9000.0,540864.595092149
type_Ginger,60.09606612134989,8000.0,480768.5289707991
type_Ginger,60.09606612134989,8250.0,495792.5455011366
type_Ginger,60.09606612134989,7850.0,471754.1190525967
type_Ginger,60.09606612134989,3000.0,180288.1983640497
type_Ginger,60.09606612134989,2750.0,165264.1818337122
type_Ginger,60.09606612134989,7500.0,450720.4959101242
type_Ginger,60.09606612134989,7750.0,465744.51244046167
type_Ginger,60.09606612134989,5500.0,330528.3636674244
type_Ginger,60.09606612134989,7000.0,420672.46284944925
type_Ginger,60.09606612134989,3600.0,216345.8380368596
type_Ginger,60.09606612134989,8200.0,492787.7421950691
type_Ginger,60.09606612134989,3800.0,228365.05126112959
type_Ginger,60.09606612134989,5000.0,300480.33060674946
type_Ginger,60.09606612134989,7250.0,435696.4793797867
type_Ginger,60.09606612134989,5250.0,315504.3471370869
type_Ginger,60.09606612134989,6100.0,366586.00334023434
type_Ginger,60.09606612134989,7500.0,450720.4959101242
type_Ginger,60.09606612134989,8000.0,480768.5289707991
type_Ginger,60.09606612134989,6250.0,375600.41325843683
type_Ginger,60.09606612134989,7250.0,435696.4793797867
type_Ginger,60.09606612134989,4500.0,270432.2975460745
type_Ginger,60.09606612134989,7750.0,465744.51244046167
type_Ginger,60.09606612134989,7000.0,420672.46284944925
type_Ginger,60.09606612134989,7750.0,465744.51244046167
type_Ginger,60.09606612134989,7500.0,450720.4959101242
type_Ginger,60.09606612134989,7750.0,465744.51244046167
type_Ginger,60.09606612134989,8400.0,504806.9554193391
type_Ginger,60.09606612134989,7750.0,465744.51244046167
type_Ginger,60.09606612134989,7750.0,465744.51244046167
type_Ginger,60.09606612134989,8800.0,528845.3818678791
type_Ginger,60.09606612134989,9000.0,540864.595092149
type_Ginger,60.09606612134989,6800.0,408653.2496251793
type_Ginger,60.09606612134989,7000.0,420672.46284944925
type_Ginger,60.09606612134989,7200.0,432691.6760737192
type_Ginger,60.09606612134989,9000.0,540864.595092149
type_Ginger,60.09606612134989,7000.0,420672.46284944925
type_Ginger,60.09606612134989,9000.0,540864.595092149
type_Ginger,60.09606612134989,8000.0,480768.5289707991
type_Ginger,60.09606612134989,7500.0,450720.4959101242
type_Ginger,60.09606612134989,6500.0,390624.4297887743
type_Ginger,60.09606612134989,7750.0,465744.51244046167
type_Ginger,60.09606612134989,6650.0,399638.8397069768
type_Ginger,60.09606612134989,7500.0,450720.4959101242
type_Ginger,60.09606612134989,6600.0,396634.0364009093
type_Ginger,60.09606612134989,6000.0,360576.3967280994
type_Ginger,60.09606612134989,6000.0,360576.3967280994
type_Ginger,60.09606612134989,5200.0,312499.54383101943
type_Ginger,60.09606612134989,5000.0,300480.33060674946
type_Ginger,60.09606612134989,6000.0,360576.3967280994
type_Ginger,60.09606612134989,6150.0,369590.8066463018
type_Ginger,60.09606612134989,7000.0,420672.46284944925
type_Ginger,60.09606612134989,2500.0,150240.16530337473
type_Ginger,60.09606612134989,8500.0,510816.5620314741
type_Ginger,60.09606612134989,8000.0,480768.5289707991
type_Ginger,60.09606612134989,10000.0,600960.6612134989
type_Ginger,60.09606612134989,5800.0,348557.18350382935
type_Ginger,60.09606612134989,7750.0,465744.51244046167
type_Ginger,60.09606612134989,6000.0,360576.3967280994
type_Ginger,60.09606612134989,4250.0,255408.28101573704
type_Ginger,60.09606612134989,9450.0,567907.8248467565
type_Ginger,60.09606612134989,9750.0,585936.6446831614
type_Ginger,60.09606612134989,7250.0,435696.4793797867
type_Ginger,60.09606612134989,8500.0,510816.5620314741
type_Ginger,60.09606612134989,6250.0,375600.41325843683
type_Ginger,60.09606612134989,6250.0,375600.41325843683
type_Ginger,60.09606612134989,5500.0,330528.3636674244
type_Ginger,60.09606612134989,7500.0,450720.4959101242
type_Ginger,60.09606612134989,8500.0,510816.5620314741
type_Ginger,60.09606612134989,7000.0,420672.46284944925
type_Ginger,60.09606612134989,11000.0,661056.7273348488
type_Ginger,60.09606612134989,9500.0,570912.628152824
type_Ginger,60.09606612134989,7750.0,465744.51244046167
type_Ginger,60.09606612134989,8900.0,534854.988480014
type_Ginger,60.09606612134989,11000.0,661056.7273348488
type_Ginger,60.09606612134989,6800.0,408653.2496251793
type_Ginger,60.09606612134989,7200.0,432691.6760737192
type_Ginger,60.09606612134989,8000.0,480768.5289707991
type_Ginger,60.09606612134989,8000.0,480768.5289707991
type_Ginger,60.09606612134989,6000.0,360576.3967280994
type_Ginger,60.09606612134989,8000.0,480768.5289707991
type_Ginger,60.09606612134989,6500.0,390624.4297887743
type_Ginger,60.09606612134989,6500.0,390624.4297887743
type_Ginger,60.09606612134989,8000.0,480768.5289707991
type_Ginger,60.09606612134989,7500.0,450720.4959101242
type_Ginger,60.09606612134989,6600.0,396634.0364009093
type_Ginger,60.09606612134989,7750.0,465744.51244046167
type_Ginger,60.09606612134989,3750.0,225360.2479550621
type_Ginger,60.09606612134989,8000.0,480768.5289707991
type_Ginger,60.09606612134989,7500.0,450720.4959101242
type_Ginger,60.09606612134989,7800.0,468749.31574652914
type_Ginger,60.09606612134989,6000.0,360576.3967280994
type_Ginger,60.09606612134989,6600.0,396634.0364009093
type_Ginger,60.09606612134989,7500.0,450720.4959101242
type_Ginger,60.09606612134989,6700.0,402643.64301304426
type_Ginger,60.09606612134989,6000.0,360576.3967280994
type_Ginger,60.09606612134989,4000.0,240384.26448539956
type_Ginger,60.09606612134989,5000.0,300480.33060674946
type_Ginger,60.09606612134989,5250.0,315504.3471370869
type_Ginger,60.09606612134989,8000.0,480768.5289707991
type_Ginger,60.09606612134989,7500.0,450720.4959101242
type_Ginger,60.09606612134989,5800.0,348557.18350382935
type_Ginger,60.09606612134989,8000.0,480768.5289707991
type_Ginger,60.09606612134989,7700.0,462739.7091343942
type_Ginger,60.09606612134989,6750.0,405648.4463191118
type_Ginger,60.09606612134989,5150.0,309494.74052495195
type_Ginger,60.09606612134989,9000.0,540864.595092149
type_Ginger,60.09606612134989,6750.0,405648.4463191118
type_Ginger,60.09606612134989,7750.0,465744.51244046167
type_Ginger,60.09606612134989,6500.0,390624.4297887743
type_Ginger,60.09606612134989,8250.0,495792.5455011366
type_Ginger,60.09606612134989,7500.0,450720.4959101242
type_Ginger,60.09606612134989,7250.0,435696.4793797867
type_Ginger,60.09606612134989,7500.0,450720.4959101242
type_Ginger,60.09606612134989,9750.0,585936.6446831614
type_Ginger,60.09606612134989,7750.0,465744.51244046167
type_Ginger,60.09606612134989,7750.0,465744.51244046167
type_Ginger,60.09606612134989,8000.0,480768.5289707991
type_Ginger,60.09606612134989,8000.0,480768.5289707991
type_Ginger,60.09606612134989,8000.0,480768.5289707991
type_Ginger,60.09606612134989,8800.0,528845.3818678791
type_Ginger,60.09606612134989,7500.0,450720.4959101242
type_Ginger,60.09606612134989,7750.0,465744.51244046167
type_Ginger,60.09606612134989,7500.0,450720.4959101242
type_Ginger,60.09606612134989,9000.0,540864.595092149
type_Ginger,60.09606612134989,8750.0,525840.5785618116
type_Ginger,60.09606612134989,5000.0,300480.33060674946
type_Ginger,60.09606612134989,7750.0,465744.51244046167
type_Ginger,60.09606612134989,8000.0,480768.5289707991
type_Ginger,60.09606612134989,7500.0,450720.4959101242
type_Ginger,60.09606612134989,3250.0,195312.21489438714
type_Ginger,60.09606612134989,6600.0,396634.0364009093
type_Ginger,60.09606612134989,7750.0,465744.51244046167
type_Ginger,60.09606612134989,4650.0,279446.707464277
type_Ginger,60.09606612134989,4000.0,240384.26448539956
type_Ginger,60.09606612134989,3360.0,201922.78216773563
type_Ginger,60.09606612134989,5500.0,330528.3636674244
type_Ginger,60.09606612134989,9000.0,540864.595092149
type_Ginger,60.09606612134989,6000.0,360576.3967280994
type_Ginger,60.09606612134989,4900.0,294470.7239946145
type_Ginger,60.09606612134989,5900.0,354566.79011596437
type_Ginger,60.09606612134989,5000.0,300480.33060674946
type_Ginger,60.09606612134989,6750.0,405648.4463191118
type_Ginger,60.09606612134989,6500.0,390624.4297887743
type_Ginger,60.09606612134989,6750.0,405648.4463191118
type_Ginger,60.09606612134989,8500.0,510816.5620314741
type_Ginger,60.09606612134989,4250.0,255408.28101573704
type_Ginger,60.09606612134989,9500.0,570912.628152824
type_Ginger,60.09606612134989,9200.0,552883.808316419
type_Ginger,60.09606612134989,7200.0,432691.6760737192
type_Ginger,60.09606612134989,9000.0,540864.595092149
type_Ginger,60.09606612134989,7700.0,462739.7091343942
type_Ginger,60.09606612134989,7500.0,450720.4959101242
type_Ginger,60.09606612134989,8000.0,480768.5289707991
type_Ginger,60.09606612134989,7200.0,432691.6760737192
type_Ginger,60.09606612134989,7500.0,450720.4959101242
type_Ginger,60.09606612134989,7750.0,465744.51244046167
type_Ginger,60.09606612134989,11000.0,661056.7273348488
type_Ginger,60.09606612134989,6000.0,360576.3967280994
type_Ginger,60.09606612134989,6500.0,390624.4297887743
type_Ginger,60.09606612134989,6500.0,390624.4297887743
type_Ginger,60.09606612134989,6000.0,360576.3967280994
type_Ginger,60.09606612134989,7750.0,465744.51244046167
type_Ginger,60.09606612134989,3500.0,210336.23142472462
type_Ginger,60.09606612134989,8000.0,480768.5289707991
type_Ginger,60.09606612134989,5530.0,332331.2456510649
type_Ginger,60.09606612134989,6300.0,378605.2165645043
type_Ginger,60.09606612134989,8500.0,510816.5620314741
type_Ginger,60.09606612134989,4550.0,273437.10085214203
type_Wheat,34.29466065124996,2482.0,85119.34773640241
type_Wheat,34.29466065124996,2570.0,88137.2778737124
type_Wheat,34.29466065124996,2526.0,86628.3128050574
type_Wheat,34.29466065124996,2450.0,84021.91859556241
type_Wheat,34.29466065124996,2500.0,85736.6516281249
type_Wheat,34.29466065124996,2525.0,86594.01814440616
type_Wheat,34.29466065124996,2510.0,86079.59823463741
type_Wheat,34.29466065124996,2637.5,90452.16746767178
type_Wheat,34.29466065124996,2625.0,90023.48420953115
type_Wheat,34.29466065124996,2500.0,85736.6516281249
type_Wheat,34.29466065124996,2575.0,88308.75117696865
type_Wheat,34.29466065124996,2500.0,85736.6516281249
type_Wheat,34.29466065124996,2430.0,83336.02538253741
type_Wheat,34.29466065124996,2525.0,86594.01814440616
type_Wheat,34.29466065124996,2800.0,96025.0498234999
type_Wheat,34.29466065124996,2655.0,91052.32402906865
type_Wheat,34.29466065124996,2500.0,85736.6516281249
type_Wheat,34.29466065124996,4600.0,157755.43899574984
type_Wheat,34.29466065124996,2400.0,82307.1855629999
type_Wheat,34.29466065124996,2350.0,80592.45253043741
type_Wheat,34.29466065124996,2700.0,92595.5837583749
type_Wheat,34.29466065124996,2605.0,89337.59099650616
type_Wheat,34.29466065124996,2525.0,86594.01814440616
type_Wheat,34.29466065124996,2550.0,87451.3846606874
type_Wheat,34.29466065124996,3100.0,106313.44801887489
type_Wheat,34.29466065124996,2520.0,86422.54484114991
type_Wheat,34.29466065124996,2550.0,87451.3846606874
type_Wheat,34.29466065124996,2500.0,85736.6516281249
type_Wheat,34.29466065124996,2550.0,87451.3846606874
type_Wheat,34.29466065124996,2505.0,85908.12493138116
type_Wheat,34.29466065124996,2485.0,85222.23171835615
type_Wheat,34.29466065124996,2510.0,86079.59823463741
type_Wheat,34.29466065124996,2600.0,89166.11769324991
type_Wheat,34.29466065124996,2505.0,85908.12493138116
type_Wheat,34.29466065124996,2450.0,84021.91859556241
type_Wheat,34.29466065124996,2550.0,87451.3846606874
type_Wheat,34.29466065124996,2510.0,86079.59823463741
type_Wheat,34.29466065124996,2500.0,85736.6516281249
type_Wheat,34.29466065124996,2430.0,83336.02538253741
type_Wheat,34.29466065124996,2625.0,90023.48420953115
type_Wheat,34.29466065124996,2495.0,85565.17832486866
type_Wheat,34.29466065124996,2500.0,85736.6516281249
type_Wheat,34.29466065124996,2750.0,94310.3167909374
type_Wheat,34.29466065124996,2470.0,84707.8118085874
type_Wheat,34.29466065124996,2350.0,80592.45253043741
type_Wheat,34.29466065124996,2550.0,87451.3846606874
type_Wheat,34.29466065124996,2600.0,89166.11769324991
type_Wheat,34.29466065124996,2580.0,88480.2244802249
type_Wheat,34.29466065124996,2590.0,88823.1710867374
type_Wheat,34.29466065124996,2650.0,90880.8507258124
type_Wheat,34.29466065124996,2575.0,88308.75117696865
type_Wheat,34.29466065124996,3600.0,123460.77834449986
type_Wheat,34.29466065124996,2500.0,85736.6516281249
type_Wheat,34.29466065124996,2600.0,89166.11769324991
type_Wheat,34.29466065124996,2535.0,86936.96475091866
type_Wheat,34.29466065124996,2265.0,77677.40637508116
type_Wheat,34.29466065124996,2500.0,85736.6516281249
type_Wheat,34.29466065124996,2750.0,94310.3167909374
type_Wheat,34.29466065124996,2525.0,86594.01814440616
type_Wheat,34.29466065124996,2485.0,85222.23171835615
type_Wheat,34.29466065124996,2650.0,90880.8507258124
type_Wheat,34.29466065124996,2700.0,92595.5837583749
type_Wheat,34.29466065124996,2450.0,84021.91859556241
type_Wheat,34.29466065124996,2500.0,85736.6516281249
type_Wheat,34.29466065124996,2450.0,84021.91859556241
type_Wheat,34.29466065124996,2650.0,90880.8507258124
type_Wheat,34.29466065124996,2500.0,85736.6516281249
type_Wheat,34.29466065124996,2490.0,85393.7050216124
type_Wheat,34.29466065124996,2500.0,85736.6516281249
type_Wheat,34.29466065124996,2495.0,85565.17832486866
type_Wheat,34.29466065124996,2508.0,86011.00891333491
type_Wheat,47.845789617850016,2482.0,118753.24983150374
type_Wheat,47.845789617850016,2570.0,122963.67931787454
type_Wheat,47.845789617850016,2526.0,120858.46457468915
type_Wheat,47.845789617850016,2450.0,117222.18456373255
type_Wheat,47.845789617850016,2500.0,119614.47404462504
type_Wheat,47.845789617850016,2525.0,120810.61878507129
type_Wheat,47.845789617850016,2510.0,120092.93194080354
type_Wheat,47.845789617850016,2637.5,126193.27011707942
type_Wheat,47.845789617850016,2625.0,125595.1977468563
type_Wheat,47.845789617850016,2500.0,119614.47404462504
type_Wheat,47.845789617850016,2575.0,123202.9082659638
type_Wheat,47.845789617850016,2500.0,119614.47404462504
type_Wheat,47.845789617850016,2430.0,116265.26877137554
type_Wheat,47.845789617850016,2525.0,120810.61878507129
type_Wheat,47.845789617850016,2800.0,133968.21092998004
type_Wheat,47.845789617850016,2655.0,127030.57143539179
type_Wheat,47.845789617850016,2500.0,119614.47404462504
type_Wheat,47.845789617850016,4600.0,220090.63224211006
type_Wheat,47.845789617850016,2400.0,114829.89508284004
type_Wheat,47.845789617850016,2350.0,112437.60560194754
type_Wheat,47.845789617850016,2700.0,129183.63196819504
type_Wheat,47.845789617850016,2605.0,124638.2819544993
type_Wheat,47.845789617850016,2525.0,120810.61878507129
type_Wheat,47.845789617850016,2550.0,122006.76352551754
type_Wheat,47.845789617850016,3100.0,148321.94781533506
type_Wheat,47.845789617850016,2520.0,120571.38983698204
type_Wheat,47.845789617850016,2550.0,122006.76352551754
type_Wheat,47.845789617850016,2500.0,119614.47404462504
type_Wheat,47.845789617850016,2550.0,122006.76352551754
type_Wheat,47.845789617850016,2505.0,119853.70299271429
type_Wheat,47.845789617850016,2485.0,118896.78720035728
type_Wheat,47.845789617850016,2510.0,120092.93194080354
type_Wheat,47.845789617850016,2600.0,124399.05300641005
type_Wheat,47.845789617850016,2505.0,119853.70299271429
type_Wheat,47.845789617850016,2450.0,117222.18456373255
type_Wheat,47.845789617850016,2550.0,122006.76352551754
type_Wheat,47.845789617850016,2510.0,120092.93194080354
type_Wheat,47.845789617850016,2500.0,119614.47404462504
type_Wheat,47.845789617850016,2430.0,116265.26877137554
type_Wheat,47.845789617850016,2625.0,125595.1977468563
type_Wheat,47.845789617850016,2495.0,119375.24509653579
type_Wheat,47.845789617850016,2500.0,119614.47404462504
type_Wheat,47.845789617850016,2750.0,131575.92144908753
type_Wheat,47.845789617850016,2470.0,118179.10035608953
type_Wheat,47.845789617850016,2350.0,112437.60560194754
type_Wheat,47.845789617850016,2550.0,122006.76352551754
type_Wheat,47.845789617850016,2600.0,124399.05300641005
type_Wheat,47.845789617850016,2580.0,123442.13721405304
type_Wheat,47.845789617850016,2590.0,123920.59511023154
type_Wheat,47.845789617850016,2650.0,126791.34248730255
type_Wheat,47.845789617850016,2575.0,123202.9082659638
type_Wheat,47.845789617850016,3600.0,172244.84262426005
type_Wheat,47.845789617850016,2500.0,119614.47404462504
type_Wheat,47.845789617850016,2600.0,124399.05300641005
type_Wheat,47.845789617850016,2535.0,121289.07668124979
type_Wheat,47.845789617850016,2265.0,108370.7134844303
type_Wheat,47.845789617850016,2500.0,119614.47404462504
type_Wheat,47.845789617850016,2750.0,131575.92144908753
type_Wheat,47.845789617850016,2525.0,120810.61878507129
type_Wheat,47.845789617850016,2485.0,118896.78720035728
type_Wheat,47.845789617850016,2650.0,126791.34248730255
type_Wheat,47.845789617850016,2700.0,129183.63196819504
type_Wheat,47.845789617850016,2450.0,117222.18456373255
type_Wheat,47.845789617850016,2500.0,119614.47404462504
type_Wheat,47.845789617850016,2450.0,117222.18456373255
type_Wheat,47.845789617850016,2650.0,126791.34248730255
type_Wheat,47.845789617850016,2500.0,119614.47404462504
type_Wheat,47.845789617850016,2490.0,119136.01614844654
type_Wheat,47.845789617850016,2500.0,119614.47404462504
type_Wheat,47.845789617850016,2495.0,119375.24509653579
type_Wheat,47.845789617850016,2508.0,119997.24036156783
type_Maize,31.8898728053,2130.0,67925.42907528901
type_Maize,31.8898728053,2290.0,73027.80872413701
type_Maize,31.8898728053,2750.0,87697.150214575
type_Maize,31.8898728053,2250.0,71752.213811925
type_Maize,31.8898728053,3000.0,95669.61841590001
type_Maize,31.8898728053,3000.0,95669.61841590001
type_Maize,31.8898728053,2600.0,82913.66929378
type_Maize,31.8898728053,1964.0,62631.710189609206
type_Maize,31.8898728053,2500.0,79724.68201325
type_Maize,31.8898728053,2400.0,76535.69473272
type_Maize,31.8898728053,1580.0,50385.999032374006
type_Maize,31.8898728053,1680.0,53574.986312904
type_Maize,31.8898728053,1875.0,59793.5115099375
type_Maize,31.8898728053,1924.0,61356.1152773972
type_Maize,31.8898728053,2000.0,63779.7456106
type_Maize,31.8898728053,2420.0,77173.492188826
type_Maize,31.8898728053,4750.0,151476.89582517502
type_Maize,31.8898728053,2200.0,70157.72017166001
type_Maize,31.8898728053,2200.0,70157.72017166001
type_Maize,31.8898728053,2500.0,79724.68201325
type_Maize,31.8898728053,2250.0,71752.213811925
type_Maize,31.8898728053,2250.0,71752.213811925
type_Maize,31.8898728053,3750.0,119587.023019875
type_Maize,31.8898728053,3000.0,95669.61841590001
type_Maize,31.8898728053,3750.0,119587.023019875
type_Maize,31.8898728053,1330.0,42413.530831049
type_Maize,31.8898728053,2250.0,71752.213811925
